"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"50",NA,NA,NA,NA,NA,NA,NA,8.96052868838416e-14,1.0520369958116e-13,1.14800930316428e-11,2.49965721305958e-14,2.76640021193565e-12,7.84207672828858e-13,6.68475769977343e+29,3.54817277125557e-10,3.02848836556277e-11,NA,2.03350697610246e-09,1.06531380648836e-09,1.29843218035148e-11,3.49826134041525e+31,1.18356338630949e-09,7.82762206606987e-12,1.41880940860314e-11,3.60804207809048e+32,8.00317159139246e-10,3.23845227181728e+35,1.04505140762173e-08,4.52786857353877e+24,NA
"51",NA,NA,NA,NA,NA,NA,NA,9.46518840669731e-14,1.07769441206541e-13,1.14219443374806e-11,2.45997317965314e-14,2.70329145159465e-12,7.29490391998264e-13,9.43634735675047e+29,3.76185665641791e-10,2.87847643211908e-11,NA,1.89330785906182e-09,1.06090846143273e-09,1.61437256530329e-11,4.32530848404038e+31,1.30696631244594e-09,1.03043749177183e-11,1.05655720564798e-11,9.2823091358565e+32,7.16760023481659e-10,3.42917544205475e+35,1.395800251374e-08,2.23430327861644e+24,NA
"52",NA,NA,NA,NA,NA,NA,NA,9.71533398560807e-14,1.16535421252313e-13,1.00238960832574e-11,2.62713451716507e-14,2.78893930761146e-12,7.44914504384053e-13,8.6614954703753e+29,3.69145035845518e-10,3.26076620748722e-11,NA,2.30084709237478e-09,1.12418495721812e-09,1.24251438859151e-11,1.71188921786383e+31,1.16633923282946e-09,1.00071337404505e-11,1.14986208870265e-11,9.74015702595548e+32,7.82847922455134e-10,3.68707872851015e+35,1.01018697729013e-08,1.64373166324716e+24,NA
"53",NA,NA,NA,NA,NA,NA,NA,1.02826338550913e-13,1.23588396736709e-13,9.8037363880125e-12,2.64774604485804e-14,2.86853213571724e-12,8.34945015293079e-13,7.70454766511355e+29,3.61377626408803e-10,2.98891789142782e-11,NA,2.13595270854692e-09,1.16413145716177e-09,1.08777154556106e-11,1.38115042090735e+31,1.17055428099292e-09,9.28998615117756e-12,1.19585584761421e-11,8.93790189753316e+32,7.29615245689064e-10,6.49559006960354e+35,1.15254518871466e-08,3.61225033102521e+24,NA
"54",NA,NA,NA,NA,NA,NA,NA,1.06542830077058e-13,1.29228941073459e-13,1.02838081675163e-11,2.53653923809226e-14,2.69875591359921e-12,7.29608309750253e-13,6.69886413033459e+29,3.48762243461969e-10,2.82448581379905e-11,NA,2.36453081110336e-09,1.04569484490192e-09,1.36428526361952e-11,1.58766397489499e+31,1.26273829239926e-09,1.18976392414955e-11,1.23679733862092e-11,4.05855796247354e+32,7.66114242912588e-10,3.79125817325059e+35,9.55071877129223e-09,1.23244632759064e+24,NA
"55",NA,NA,NA,NA,NA,NA,NA,1.07935450072217e-13,1.3851148132911e-13,9.3662049474444e-12,2.50149058017785e-14,2.89107433680087e-12,7.19627951755746e-13,5.09079668700038e+29,3.54912067151825e-10,3.35627035009672e-11,NA,2.2390871339761e-09,1.21599938650851e-09,1.22780010508393e-11,2.43897823014548e+31,1.18367744468629e-09,9.16935408246475e-12,1.2596732088937e-11,1.14187064566719e+33,5.92377353611864e-10,5.75291621178046e+35,8.02528067463699e-09,2.66777227634085e+24,NA
"56",NA,NA,NA,NA,NA,NA,NA,1.11496098827757e-13,1.46938494218918e-13,9.69562838104564e-12,2.71509512259551e-14,2.80331160997446e-12,6.81369929230681e-13,5.27604169875656e+29,3.86050420399782e-10,2.62443439467255e-11,NA,1.50756066021102e-09,1.25462580726098e-09,1.26087132893706e-11,2.57007099995232e+31,1.32656954807975e-09,9.85075808355523e-12,1.21420407253215e-11,5.09696390029421e+32,6.6077324703031e-10,3.95875894854716e+35,1.14310921303057e-08,1.44626354621166e+24,NA
"57",NA,NA,NA,NA,NA,NA,NA,1.15918523507056e-13,1.47481615799402e-13,9.054424437931e-12,2.76212231593337e-14,2.51747834917613e-12,7.03939586125351e-13,6.11798992375464e+29,3.36824364660531e-10,2.60788941999929e-11,NA,2.14203992029155e-09,1.43408714147619e-09,1.32206233041434e-11,2.086904151867e+31,1.16574739058499e-09,8.29440485411156e-12,1.31756473341074e-11,1.30384774214572e+33,6.98472533213915e-10,6.86798002410509e+35,9.0294062385071e-09,2.19813728497469e+24,NA
"58",NA,NA,NA,NA,NA,NA,NA,1.18443886981568e-13,1.53059643935945e-13,8.92083213942755e-12,2.75358881920301e-14,2.74352700775165e-12,7.45753535168297e-13,6.71626390215416e+29,3.94327834768229e-10,2.72633090492516e-11,NA,2.25727041815305e-09,1.25606879647566e-09,1.19463541203733e-11,5.15584044858904e+31,1.30529791748633e-09,8.23850370602636e-12,1.38972202603279e-11,5.99599946101247e+32,6.22161134150257e-10,4.56499977025187e+35,9.65925300602403e-09,5.46161698750288e+24,NA
"59",NA,NA,NA,NA,NA,NA,NA,1.28545332025067e-13,1.7187867646234e-13,8.30925198029159e-12,2.79789275733231e-14,2.71048666373554e-12,8.05484240691601e-13,7.9214183008038e+29,3.63744342905985e-10,2.84410975106262e-11,NA,2.46735409169535e-09,1.29001117126707e-09,1.25489923809723e-11,4.51086104670723e+31,1.24001380987477e-09,1.04411163331142e-11,1.14500951807706e-11,5.62409491087546e+32,7.08807932551602e-10,3.2290758661919e+35,9.97497455926593e-09,1.79539415027513e+24,NA
"60",NA,NA,NA,NA,NA,NA,NA,1.32193198043166e-13,1.87392389135735e-13,7.92059229640292e-12,2.91060607661913e-14,2.83387463058871e-12,7.6662620477936e-13,6.93611826697435e+29,3.76913799920104e-10,2.83609805495932e-11,NA,2.95898806542347e-09,1.25860594360928e-09,1.34785034149849e-11,1.59499790289574e+31,1.29655514750933e-09,8.83231499595888e-12,1.15977597229049e-11,6.53461753443848e+32,5.67112084273842e-10,3.08915496716125e+35,1.00510558798015e-08,2.24385093293647e+24,NA
"61",NA,NA,NA,NA,NA,NA,NA,1.33605381900466e-13,1.90713023572827e-13,7.25760311535942e-12,2.98522579778644e-14,2.81735336923487e-12,7.41605120170546e-13,5.35172731322028e+29,3.88460736558391e-10,2.57070810668132e-11,NA,1.80804663276194e-09,1.2729556551421e-09,1.46045791352961e-11,3.4557260161219e+31,1.13610440186695e-09,1.12902732720096e-11,1.07184653647842e-11,1.09691027876479e+33,5.68356830594409e-10,7.75992248392157e+35,9.29604737556462e-09,1.20580055925423e+24,NA
"62",NA,NA,NA,NA,NA,NA,NA,1.34413742420419e-13,2.15154967778548e-13,7.10654799708117e-12,2.94018585548433e-14,2.59015342834837e-12,7.67658879943342e-13,6.73239132012421e+29,3.90186558200115e-10,2.89579210085005e-11,NA,2.60153243021444e-09,1.06824449619532e-09,1.21400221371035e-11,4.17212677394842e+31,1.62651417309463e-09,1.17777598396468e-11,1.06507396337099e-11,3.95082271885056e+32,7.1287415136869e-10,3.13877740717005e+35,8.08307224238728e-09,2.94485680522259e+24,NA
"63",NA,NA,NA,NA,NA,NA,NA,1.47057112558644e-13,2.07199200331177e-13,7.12868173461627e-12,3.03669018227964e-14,2.86564360092629e-12,8.16312776953719e-13,4.47943087625593e+29,3.62890950732165e-10,3.01987032411859e-11,NA,2.25682054348123e-09,1.31776895672243e-09,1.24126259861875e-11,1.38547642346115e+31,1.19418331329697e-09,8.77486982529723e-12,1.18641490446439e-11,4.42652215856082e+32,5.40573214812406e-10,4.62669225769905e+35,9.01144073555621e-09,2.85175425127162e+24,NA
"64",NA,NA,NA,NA,NA,NA,NA,1.61334886868333e-13,2.48253238163245e-13,7.40888335137182e-12,3.14641897034854e-14,2.47377625676314e-12,7.89927452319682e-13,7.7048007405198e+29,3.99443889004201e-10,2.46423207621772e-11,NA,2.68806057524853e-09,1.22525911939654e-09,1.51544665144002e-11,2.51002570102966e+31,1.22006184376535e-09,7.67199703480961e-12,1.03238601842889e-11,6.36554453461749e+32,5.97325817023613e-10,7.15839680604589e+35,8.98187462124054e-09,3.02808455079304e+24,NA
"65",NA,NA,NA,NA,NA,NA,NA,1.54009499654257e-13,2.34898915727667e-13,6.71556952481455e-12,3.33390389235004e-14,2.61550544161059e-12,7.56850086439174e-13,7.19674502904587e+29,3.90367061562276e-10,2.81421777672823e-11,NA,2.47836226858271e-09,1.15035874307414e-09,1.29722946312541e-11,1.66021042934497e+31,1.34014487914181e-09,9.11940203269044e-12,1.22086695022994e-11,3.05530293346262e+32,4.72290329708235e-10,7.6711108893735e+35,6.85538423805393e-09,1.39677706167963e+24,NA
"66",NA,NA,NA,NA,NA,NA,NA,1.49155989508719e-13,2.92525799035502e-13,6.66051187182827e-12,3.09528346279392e-14,2.41208690226631e-12,7.68618136368443e-13,6.53981175584187e+29,3.88420036631176e-10,3.11598627547107e-11,NA,2.41287130703774e-09,1.0867100456402e-09,1.25957000789104e-11,2.86374046367609e+31,1.25236080914821e-09,1.08603380672877e-11,9.51999628658055e-12,6.11285184747755e+32,5.3214119716456e-10,2.33165294794725e+35,9.59840879787131e-09,9.23290475237728e+24,NA
"67",NA,NA,NA,NA,NA,NA,NA,1.4778774464606e-13,2.7438288916759e-13,6.31038701718991e-12,3.42646278450796e-14,2.81519273434337e-12,7.55461128087978e-13,7.59878553804497e+29,3.87437323264396e-10,2.58837788154254e-11,NA,2.03119592697446e-09,1.14954817733835e-09,1.25387545865322e-11,4.39378296181318e+31,1.49664505305494e-09,1.04332127741338e-11,8.71357454548861e-12,3.05457235818608e+32,6.55903099066614e-10,5.18671454164421e+35,8.94472776445852e-09,3.2541836380886e+24,NA
"68",NA,NA,NA,NA,NA,NA,NA,1.70031725204759e-13,2.99502985892738e-13,6.12677484067686e-12,3.40057800966007e-14,2.69979589767349e-12,7.94419739779398e-13,3.76341070491975e+29,3.6481008763648e-10,2.75636155260261e-11,NA,2.56212525892492e-09,1.28911894162923e-09,1.09851522028224e-11,2.10158063183731e+31,1.48495406019718e-09,1.06423734859382e-11,1.14114832170604e-11,1.11324598267132e+33,6.97647107085415e-10,9.09146313571085e+35,1.07359225417784e-08,2.41834065793657e+24,NA
"69",NA,NA,NA,NA,NA,NA,NA,1.68977989069989e-13,3.22737381282453e-13,5.76482357916730e-12,3.39081001415626e-14,2.60186834359612e-12,8.01987622996378e-13,5.02560186741747e+29,3.54119830250542e-10,2.36167881660431e-11,NA,2.79624805843173e-09,1.08240236961007e-09,1.36647962324904e-11,8.03374623892853e+30,1.32989585468864e-09,9.0320227569046e-12,1.03199205844683e-11,1.08381518990753e+33,5.18754600788354e-10,7.8135385879739e+35,8.09780372302794e-09,1.29317283166997e+24,NA
"70",NA,NA,NA,NA,NA,NA,NA,1.74392753455424e-13,3.4396899792272e-13,5.97984336163263e-12,3.67278626575239e-14,2.54288141549687e-12,7.52897789568850e-13,5.47932595006028e+29,3.74755029092104e-10,2.54217495059461e-11,NA,2.41805820154192e-09,1.25030807133555e-09,1.25948989667634e-11,3.15360003581869e+31,1.40775471467966e-09,1.00150046489216e-11,1.21100909968007e-11,4.78663299238851e+32,6.68010321356987e-10,6.41571569238224e+35,8.50138176653156e-09,5.99389730416747e+24,NA
"71",NA,NA,NA,NA,NA,NA,NA,1.84086994101004e-13,3.58782591199751e-13,5.83002476391021e-12,3.56613403878664e-14,2.54477138268724e-12,7.7802258636959e-13,5.45009980919951e+29,3.79342356667596e-10,2.5900774305682e-11,NA,2.50823641710633e-09,9.83859740721442e-10,1.37272554265632e-11,5.40928502129383e+31,1.29007095929653e-09,9.88056037555265e-12,1.11807556752434e-11,7.92514913906641e+32,5.02644294325291e-10,2.02504403953686e+35,6.75218522698414e-09,4.14304507753952e+24,NA
"72",NA,NA,NA,NA,NA,NA,NA,1.78218646619871e-13,4.12102492168077e-13,5.39349805178038e-12,3.86772695744066e-14,2.48240156658893e-12,7.7761726715033e-13,7.59166916202575e+29,3.72183960468309e-10,2.77019606880949e-11,NA,2.32103593143471e-09,9.97075182707722e-10,9.91263341252362e-12,5.04040110648844e+31,1.43552556517749e-09,1.00441282078673e-11,1.12468628355827e-11,6.94756033995331e+32,5.01902269640785e-10,2.8952503894324e+35,7.81823205706143e-09,2.16287163290923e+24,NA
"73",NA,NA,NA,NA,NA,NA,NA,1.89798699398984e-13,4.41816417458392e-13,5.55241682011371e-12,3.52291999721484e-14,2.48473711146541e-12,7.98708040790568e-13,5.79109290130789e+29,3.55651225036446e-10,2.7751176848984e-11,NA,2.42995381059176e-09,1.34146998058108e-09,1.32304529342622e-11,1.5975342731909e+31,1.5824155181787e-09,9.38915414267122e-12,1.26922946085825e-11,3.72344218283974e+32,4.38968085101163e-10,6.87345872316503e+35,6.53818858147212e-09,1.66366921604286e+24,NA
"74",NA,NA,NA,NA,NA,NA,NA,1.98094966553775e-13,4.4702292807468e-13,5.39733428356325e-12,3.94631187767282e-14,2.32299740047131e-12,8.40968589146229e-13,4.69921471316626e+29,3.53169554094501e-10,2.76876014846411e-11,NA,2.15140214576696e-09,1.2781550663347e-09,1.37210392568389e-11,4.24613601848068e+31,1.30944595921063e-09,9.20573039098047e-12,1.03571458411901e-11,6.95635324586985e+32,5.03507566545907e-10,1.2615844518508e+36,7.5529645891816e-09,3.53304060416048e+24,NA
"75",NA,NA,NA,NA,NA,NA,NA,1.96764220223691e-13,4.90936176347163e-13,5.34874880477159e-12,4.00102686487744e-14,2.59366625628903e-12,7.99597314268051e-13,5.23753296043193e+29,3.70972999894013e-10,2.59060349623552e-11,NA,2.58421434638749e-09,1.23496802711356e-09,1.14525408912246e-11,2.02615200982146e+31,1.16631419445756e-09,8.61647092851714e-12,1.07175844606666e-11,6.42963693577853e+32,4.24805183009629e-10,2.01405422577382e+35,6.50773348766348e-09,2.04880247274908e+24,NA
"76",NA,NA,NA,NA,NA,NA,NA,1.94977628094926e-13,5.39804418473227e-13,4.76047755100207e-12,3.91786700399247e-14,2.63221402249153e-12,8.22342001519721e-13,6.81641696631665e+29,4.01870253320306e-10,2.49337181079168e-11,NA,2.22125165184996e-09,1.25606895919469e-09,1.5599173869454e-11,4.24871916767495e+31,1.54118990531896e-09,1.10234257571031e-11,1.02451389364669e-11,5.93325601964077e+32,4.82870933323404e-10,1.5528364117808e+35,7.17586482313108e-09,4.92672571149674e+24,NA
"77",NA,NA,NA,NA,NA,NA,NA,1.97779382506957e-13,5.60544678810441e-13,4.8371342819444e-12,4.10752518034332e-14,2.56481006211336e-12,8.92767566123237e-13,5.04523430251833e+29,3.68773215866383e-10,2.65662256834912e-11,NA,2.43480025665104e-09,1.26529265153685e-09,1.20457076601118e-11,5.24979775874572e+31,1.61859389641877e-09,9.15175935855986e-12,1.07256945866173e-11,6.56148136400381e+32,4.34300028149183e-10,6.83666788141259e+35,7.28431717161736e-09,3.00060572336678e+24,NA
"78",NA,NA,NA,NA,NA,NA,NA,1.96780368414755e-13,5.99034845356362e-13,4.83829425439023e-12,4.29167190001713e-14,2.4829555108111e-12,7.95368613839044e-13,5.69125293670312e+29,3.54753493245294e-10,2.77995391422384e-11,NA,1.93834302503779e-09,1.19565236980431e-09,1.40371539165602e-11,2.57458833915407e+31,1.50846774345973e-09,9.24161328715388e-12,1.21702285994563e-11,9.34980028463572e+32,4.99181799173462e-10,1.69619151543399e+36,9.55257455188535e-09,1.62209772308631e+24,NA
"79",NA,NA,NA,NA,NA,NA,NA,2.13114175848626e-13,6.28452343318349e-13,4.82977414164068e-12,4.33676652820895e-14,2.63076049954497e-12,7.92499195527826e-13,7.14996033074398e+29,3.89061534231834e-10,2.42108408339754e-11,NA,2.33586101365896e-09,1.12601374568872e-09,1.28514546609394e-11,4.7315886447113e+31,1.19752418342255e-09,1.14281673206889e-11,9.94944429882781e-12,1.3068405193324e+33,4.41747741642287e-10,9.37784697864682e+35,7.67317582499824e-09,1.5785340811798e+24,NA
"80",NA,NA,NA,NA,NA,NA,NA,2.21148000179482e-13,7.13751757067912e-13,4.88213177769243e-12,4.17018308800788e-14,2.69096492165533e-12,8.60329383045823e-13,6.71218377199144e+29,3.63456264837327e-10,2.47819532342525e-11,NA,2.25447167436349e-09,1.09049655744938e-09,1.26373587696069e-11,3.09334186577393e+31,1.26667557542462e-09,1.21399401925957e-11,1.15751737191241e-11,9.02448157576838e+32,4.00551443275954e-10,6.52499927053686e+35,6.63037919590572e-09,2.98095983546346e+24,NA
"81",NA,NA,NA,NA,NA,NA,NA,2.35029409342538e-13,7.19733628896252e-13,4.62064433372809e-12,4.90517296334892e-14,2.64359516808743e-12,7.96007658469274e-13,7.33264104497097e+29,3.56399118124977e-10,2.40737618604757e-11,NA,2.35868376610479e-09,1.18454620248762e-09,1.58402171870703e-11,5.55032202083117e+31,1.62606590653581e-09,8.6489216016204e-12,1.20696908892652e-11,8.23020026420107e+32,4.23141133762995e-10,8.79865813534546e+35,5.37237316879269e-09,2.02005682876332e+24,NA
"82",NA,NA,NA,NA,NA,NA,NA,2.26186080091069e-13,7.81952077605166e-13,4.49536242832554e-12,4.65768319498427e-14,2.46265294713627e-12,8.22914575740318e-13,5.74282227417388e+29,4.13901470073979e-10,2.28391786659762e-11,NA,2.22729492574664e-09,1.07782400684364e-09,1.33957826784199e-11,2.19229360414557e+31,1.41227049751015e-09,8.93520563625915e-12,1.1907937806428e-11,5.25441849136825e+32,3.75870998075142e-10,7.56449031154711e+35,6.14185818482126e-09,3.46423958401462e+24,NA
"83",NA,NA,NA,NA,NA,NA,NA,2.40565185267582e-13,8.80411820332228e-13,4.06453106756847e-12,4.41769498097957e-14,2.61481117406657e-12,8.27131724982625e-13,4.79084623356221e+29,3.76677596262102e-10,2.41212675653501e-11,NA,1.98569049441385e-09,1.0315337044004e-09,1.52036533419818e-11,2.98062107507521e+31,1.53895276176058e-09,1.01681919074662e-11,9.48184761834051e-12,5.92369299000984e+32,3.94107012658886e-10,2.73649534016822e+35,4.64677536811511e-09,5.31212991468788e+24,NA
"84",NA,NA,NA,NA,NA,NA,NA,2.28578858185832e-13,9.00624482800855e-13,4.47523313774822e-12,4.87771932189439e-14,2.41640331355873e-12,9.16350399296766e-13,5.50254646249726e+29,3.64645569900993e-10,2.36686977863236e-11,NA,2.33589282204546e-09,1.01178062343436e-09,1.33586099527574e-11,2.24577110808576e+31,1.31094744783865e-09,9.19385370049883e-12,1.32581731217629e-11,9.81884786242676e+32,4.40993257191282e-10,5.04800026320334e+35,5.17678794054429e-09,2.63730660683514e+24,NA
"85",NA,NA,NA,NA,NA,NA,NA,2.30635334994024e-13,9.94437428259338e-13,4.60161864033497e-12,4.53655529326622e-14,2.68666980299551e-12,7.88158494404153e-13,6.03522476051071e+29,4.07143996138881e-10,2.35191449929325e-11,NA,2.85622034738122e-09,9.96880003978721e-10,1.39054371853457e-11,1.38988370190168e+31,1.44614327405814e-09,8.84185666039954e-12,1.08831579126994e-11,5.66107542997924e+32,4.41324847834498e-10,1.5195448741742e+36,4.90761732235074e-09,1.80021908382647e+24,NA
"86",NA,NA,NA,NA,NA,NA,NA,2.46827956670141e-13,1.00249078846647e-12,4.26626652606875e-12,5.25220795030651e-14,2.67025800276063e-12,7.94822554508821e-13,5.6749569545175e+29,4.01151928710996e-10,2.48258679097125e-11,NA,2.44913107145764e-09,1.25176242444749e-09,1.29652032521881e-11,1.88515509416641e+31,1.47672822816947e-09,1.03481676518342e-11,1.21259906221433e-11,1.07956622502976e+33,3.43502931529497e-10,4.34395641418684e+35,5.39386946085967e-09,2.08985957801449e+24,NA
"87",NA,NA,NA,NA,NA,NA,NA,2.57553127239781e-13,1.08829319643038e-12,4.20816170955653e-12,5.2265798247033e-14,2.53552736259433e-12,8.15769466540735e-13,5.54775115584442e+29,3.97174342516542e-10,2.33590389954046e-11,NA,2.39737415534653e-09,1.25833500822501e-09,1.1751413961559e-11,2.60029396085441e+31,1.50701869443801e-09,9.29777021301309e-12,1.01957484185697e-11,6.56652155470446e+32,3.65722222065744e-10,4.36538207878451e+35,4.93554926828076e-09,1.51127805628364e+24,NA
"88",NA,NA,NA,NA,NA,NA,NA,2.61382383816754e-13,1.24844837692113e-12,3.96632088907621e-12,5.25707790173782e-14,2.35773140797491e-12,7.95105890451125e-13,4.35694477566562e+29,3.81088155163894e-10,2.42151126320148e-11,NA,2.49192898174293e-09,1.36648977890762e-09,1.53758378834502e-11,3.68639532362164e+31,1.82537614798752e-09,9.54359282633076e-12,1.05457956987228e-11,1.04676597429878e+33,3.40129541899267e-10,6.66060136492458e+35,4.53222379520348e-09,2.44252260519669e+24,NA
"89",NA,NA,NA,NA,NA,NA,NA,2.64710927463454e-13,1.24668041560578e-12,3.83273555369853e-12,5.0874855331684e-14,2.52755135361564e-12,8.79914140339979e-13,5.41141240787681e+29,3.66596740996721e-10,2.35141209917308e-11,NA,2.44299635514586e-09,1.30020763188024e-09,1.4769699305721e-11,2.89178397792818e+31,1.61444924432702e-09,1.03370410113678e-11,1.05600879653125e-11,8.76249031827034e+32,3.85345251947893e-10,3.54314294527707e+35,5.10380575407983e-09,1.65148513767101e+24,NA
"90",NA,NA,NA,NA,NA,NA,NA,2.65187847204649e-13,1.3504539260994e-12,4.01253239959076e-12,5.419530702411e-14,2.4698653031228e-12,8.08769755070381e-13,5.88589043258198e+29,4.17780884445177e-10,2.37945596992357e-11,NA,2.8526621525245e-09,1.07343018031322e-09,1.42740259037031e-11,2.00002160253741e+31,1.62784573983506e-09,1.05887568260524e-11,1.10400684215499e-11,9.82637548151556e+32,3.64191620551049e-10,8.58334364765648e+35,4.25901081060502e-09,3.70471867694431e+24,NA
"91",NA,NA,NA,NA,NA,NA,NA,2.71643574382753e-13,1.48956169507692e-12,3.79934618694953e-12,5.96348537849304e-14,2.48386098737884e-12,8.1548207361512e-13,5.9731196239552e+29,3.76527757093656e-10,2.36005074281426e-11,NA,2.70736344895922e-09,1.40025344961492e-09,1.47889237201493e-11,5.41076719125092e+31,1.39501460638716e-09,8.38990893428959e-12,1.15375365257403e-11,2.70938493370779e+32,2.75743705021752e-10,1.48831684248634e+36,5.51673134642195e-09,3.63639936552057e+24,NA
"92",NA,NA,NA,NA,NA,NA,NA,2.69752657223003e-13,1.49843932438361e-12,3.28531460664206e-12,5.75870539656022e-14,2.51269889516416e-12,8.62430184358614e-13,5.67918906448088e+29,4.1790494579772e-10,2.32293815932236e-11,NA,2.8563596773318e-09,1.35104345223142e-09,1.21990178949195e-11,3.66476347174158e+31,1.3953364648852e-09,8.14427566396884e-12,1.12762765921383e-11,1.04195232952846e+33,3.27123217903515e-10,1.25831773266108e+36,4.10943088301873e-09,9.09236673450641e+24,NA
"93",NA,NA,NA,NA,NA,NA,NA,2.77219960233241e-13,1.63989777852271e-12,3.66563261814896e-12,6.16023131513437e-14,2.60245649499475e-12,8.34987442226099e-13,5.47713269192062e+29,3.6747255867753e-10,2.60282563362478e-11,NA,3.00610135284436e-09,1.1402074172362e-09,1.43136991527798e-11,4.16300616853954e+31,1.4610479395486e-09,8.99462525438763e-12,1.14538874736824e-11,1.04323044675304e+33,2.99649973723807e-10,5.41400264314003e+35,5.68995404506162e-09,4.84847816194155e+24,NA
"94",NA,NA,NA,NA,NA,NA,NA,2.9650496011011e-13,1.76492871229679e-12,3.7135886286396e-12,6.22447207244219e-14,2.55456813480892e-12,8.21040424927701e-13,4.04119850853041e+29,3.60635736052999e-10,2.45946456307315e-11,NA,3.14480556831908e-09,1.3846987297419e-09,1.41373450778225e-11,3.33169426604208e+31,1.34164558871249e-09,8.82698780763336e-12,1.07460950331651e-11,5.85285665096556e+32,3.60852400362021e-10,5.64425347275919e+35,5.22363397181108e-09,4.16891383745108e+24,NA
"95",NA,NA,NA,NA,NA,NA,NA,2.84925631892307e-13,1.87425681553545e-12,3.68644507318255e-12,6.37508767879106e-14,2.50223184583417e-12,8.49524072678814e-13,5.63269192376441e+29,3.93265120895595e-10,2.25601458886217e-11,NA,2.46165366913076e-09,1.08779029589242e-09,1.50683162879855e-11,3.94940361787219e+31,1.59663006672865e-09,1.14427812618023e-11,1.10719651782549e-11,8.9110389222183e+32,3.63261635490366e-10,7.91201227059567e+35,5.09095559351241e-09,2.31227493107513e+24,NA
"96",NA,NA,NA,NA,NA,NA,NA,2.84688482770325e-13,1.99595383586256e-12,3.65947028782356e-12,6.2753710766416e-14,2.36155978455589e-12,9.10041905520377e-13,6.30905379106318e+29,4.28245561378661e-10,2.31921880725282e-11,NA,2.60179903964307e-09,1.02550286216782e-09,1.24715015847609e-11,2.51233515777949e+31,1.36207720692942e-09,9.08921191512774e-12,1.50383124374129e-11,3.687486405175e+32,3.43606565436977e-10,7.22101409528319e+35,3.45964706394713e-09,5.36987128752972e+24,NA
